No.;Time;Comment;Scramble;Date;P.1
1654;10.58;;L' F2 U2 R' U2 R2 D2 B2 D2 R' F L B U' L2 D' B F L2 U';N/A;10.58
1655;10.69;;R2 B2 L2 D R2 D L2 B2 U2 R2 D F' L R2 B U' L R F' R' D2;N/A;10.69
1656;9.64;;R' L D' B' R2 B L' B D U2 R2 B2 R' L2 B2 L D2 F2 U2 F;N/A;9.64
1657;8.67;;L2 D2 R2 F2 D2 F2 D' R2 F2 D' B2 L D' F L2 D' L2 B' L' B';N/A;8.67
1658;10.05;;U' F L U R2 D R D L2 U' B' D2 F' B2 L2 D2 L2 D2 B' L2;N/A;10.05
1659;12.05;;F' D2 B' L2 R2 B' F2 R2 B R2 D' R2 U' B' F D L' U L' R2;N/A;12.05
1660;11.90;;F2 L2 U2 R U2 F2 L2 R U2 F2 L' U' B' L2 U R2 F2 R2 U' R;N/A;11.90
1661;8.60;;D2 L2 B2 D2 B' U2 R2 B R2 L F' R2 D L2 U2 R B F L';N/A;8.60
1662;8.39;;U D2 F' U2 B' D2 B' L2 D2 U2 F2 R2 D B L2 B' D2 R B2 D B;N/A;8.39
1663;8.32;;L2 R' D2 B2 R' D2 B2 L2 U B F2 D2 F' D' U' R' D' B2;N/A;8.32
1664;10.51;;R U L B U F' U' D F' D2 R2 L B2 R' F2 L D2 F2 U2;N/A;10.51
1665;9.85;;U2 R' B' U2 L' U' R D2 F B2 D2 B2 D L2 D R2 D2 B2 R2 L;N/A;9.85
1666;13.45;;D R B2 R2 B2 R' B2 F2 L R2 D2 B D B D2 B2 D B' L2 F;N/A;13.45
1667;10.46;;U' L B2 U2 B2 L' R2 B2 R D2 B2 F' L' B F D F' U2 B2 L;N/A;10.46
1668;11.16;;D' F R2 F' L2 R2 U2 B U2 F' L' U2 B' D2 F R' B' F2 U2;N/A;11.16
1669;12.46;;R' U2 R' U R2 L' F' U B' L D' L2 F2 D F2 R2 U F2 U L2 U2;N/A;12.46
1670;9.09;;R F2 L U2 B2 L' D2 R' F2 R U2 D L R F R D B U' B F';N/A;9.09
1671;10.49;;B' R U' D2 B' D2 L2 D F U' L2 U2 D' L2 U B2 L2 F2 D' L2;N/A;10.49
1672;11.72;;U R2 D R2 U' B2 D2 L2 U' R' U B L U F2 R' D B2 F';N/A;11.72
1673;11.43;;L R2 B2 U2 R2 U2 F2 U2 B F' R' D L2 B' L F U2 L D';N/A;11.43
1674;9.57;;D2 B2 U' F2 L2 U' L2 R2 B2 R2 U' R' B F L2 R' B U B U2 R2;N/A;9.57
1675;7.78;;F2 L' R2 U2 B2 L' F2 D2 F2 U2 L' D F L' D' F L2 B' L' U';N/A;7.78
1676;11.66;;U R' D F' B' L B' R2 U' R2 F D2 F2 R2 U2 F U2 F' D2 R2;N/A;11.66
1677;12.31;;F' U2 L2 B2 F2 U2 R' F2 L2 D2 F2 L' B U2 R2 B' D2 L D R;N/A;12.31
1678;9.35;;F D2 U2 B' U2 L2 U2 R2 B' F' U2 L' D B2 U L2 R U2 B' D U';N/A;9.35
1679;8.58;;U D' B D' B' U' D' F' R' D2 R2 F' L2 B R2 D2 F' B' D2;N/A;8.58
1680;10.66;;B D' F' B2 D' R2 B' U2 F R L2 B L2 B2 D2 B D2 B' D2 L2 F';N/A;10.66
1681;9.78;;R' D' R2 F2 U L2 D' R2 B2 F2 U L2 R B' F' D2 R' U F D2;N/A;9.78
1682;7.85;;R' U2 F D' L F L U F B2 U F2 L2 D L2 D' F2 U L2;N/A;7.85
1683;10.40;;L U B2 R2 D F2 R' B' L2 B R2 F L2 B2 D2 L2 F2 D;N/A;10.40
1684;9.47;;F2 D2 F2 D B2 L2 U' F2 D R2 B U' R D' B L2 U' L2 D2;N/A;9.47
1685;10.27;;B R2 B' D2 F' L2 R2 B2 U2 D R2 U2 L' B' F' R' B2 D2;N/A;10.27
1686;11.97;;F' L D L U' D' L D' B R2 L2 D' F2 U' B2 U2 B2 R2 D2;N/A;11.97
1687;9.54;;B D2 B2 F2 D' L2 D B2 F2 U2 B2 F' D L' B' L' U L' F D;N/A;9.54
1688;10.15;;B2 U2 B2 D2 L2 F2 R' D2 B2 F R' B2 R2 F D B2 L D' R';N/A;10.15
1689;12.62;;F B L' D2 B' U L D' L2 F L2 D2 L2 F' D2 F' U2 F' R;N/A;12.62
1690;10.54;;U L2 D' L2 D' L2 U2 L2 D' F2 R' U' F' L U R2 F D2 U B;N/A;10.54
1691;10.27;;F' B2 D L' F' R' F' U2 D L R2 U2 B2 R2 B' R2 B' L2 U2 B D2;N/A;10.27
1692;10.02;;B2 L' D2 R' D2 U2 R' F2 D2 R2 D' U F' U2 L' F D2 U R2 B';N/A;10.02
1693;10.51;;L' D2 U2 L' B2 L' U2 F2 R U2 D' B' L R2 B R F2 D' B D2;N/A;10.51
1694;10.62;;U' F L2 F R2 B' R2 F2 U2 F' D2 U' L2 B' R2 D U' L D F2;N/A;10.62
1695;9.26;;U D2 B R2 B D2 L2 F D2 B F2 L' D U' B' L2 B' U2 L U';N/A;9.26
1696;9.77;;B2 D2 R2 D2 R2 B' R2 F' D2 F' D U' R F2 D L F2 L2 U' B';N/A;9.77
1697;8.93;;U2 B R' L2 D' B' L2 B2 U R U2 R2 L' B2 R2 L F2 B2 L F2;N/A;8.93
1698;8.83;;R2 F2 R' F2 R' B2 R' B2 D2 U2 R2 U B F' U F2 R' F2 R2 F2;N/A;8.83
1699;9.78;;U2 B' D' F2 L2 U2 B' D R2 F2 B2 U R2 F2 U2 F2 U2 R';N/A;9.78
1700;11.91;;L2 D2 L2 B L2 B D2 U2 R2 F' L B' L' D' B2 F2 L D2 F' D2;N/A;11.91
1701;8.54;;D2 F2 U B2 U' B2 D2 F2 D L2 D2 B' L2 U L' B2 L D' B' F;N/A;8.54
1702;10.16;;B U2 L2 U2 L2 B2 D2 B D2 R2 F2 D' L' B2 R2 U R D B D2;N/A;10.16
1703;8.78;;B2 L2 B' L' U B' D F' L' B2 L2 U F2 U2 L2 F2 L2 F2 U F2;N/A;8.78
1704;10.71;;U' L' D2 L2 F2 D' F' B2 R' B' F2 D2 R2 U F2 U2 F2 D' B2 D B2;N/A;10.71
1705;11.15;;D' B' U R U L' U2 F R' B' R B2 D2 L' F2 R2 L' F2 U2 L2 F2;N/A;11.15
1706;10.32;;F2 B D L' U' R' D2 R2 B' D L2 D2 R2 U R2 F2 L2 D2 L2 D2;N/A;10.32
1707;9.12;;R D2 L B U2 L2 U F' B2 R U2 R2 U L2 B2 U2 F2 D R2;N/A;9.12
1708;9.53;;U B2 L2 B2 U' L2 R2 F2 L2 U R2 L B2 R2 F' L B2 D U2 B;N/A;9.53
1709;11.13;;D2 R' B2 L' U2 F U' F2 R B D' L2 U2 L2 U2 F2 R2 L2 D;N/A;11.13
1710;8.49;;U B R' F' U D L' B' D B' L2 B' R2 D2 F D2 F2 U2 R';N/A;8.49
1711;9.18;;F2 D R2 B2 F2 R2 D B2 F2 U' L' U' B' D2 U' R D' U' B' F2;N/A;9.18
1712;10.75;;R2 F' D2 U2 L2 B' U2 B' U2 F2 D' U' F' R' B2 D' B2 U' F L2;N/A;10.75
1713;10.46;;D2 R2 L U F R B' L2 F' R U' L2 U' F2 D' B2 U' R2 D R2 D;N/A;10.46
1714;13.08;;L' F2 D L' U2 R' F R' B' D2 F2 U' L2 D2 B2 D F2 U' B2 L';N/A;13.08
1715;8.34;;D2 B' D2 F D2 F L2 R2 F L2 B' D F' R' U' L D' L' R F U2;N/A;8.34
1716;8.43;;F2 U' B2 R2 U B2 L2 D' U2 L B R U L' R D' U2 L2 F2;N/A;8.43
1717;6.91;;R D2 B R B' U2 D F B2 R F2 D2 F' R2 B R2 D2 F' L2 U2 B';N/A;6.91
1718;9.88;;U B2 R' U' F2 B D R U' B2 U2 D2 L U2 B2 R' U2 R2 F2 L;N/A;9.88
1719;9.35;;U2 L B2 L2 B2 R' B2 F2 R D2 B2 U' B' L2 F D' U2 R2 F' L' F';N/A;9.35
1720;9.52;;L2 F D2 F' D2 F R2 U2 B L2 D R' U2 F2 R2 D' L2 F D' L';N/A;9.52
1721;10.17;;L U F' B' U' R' D' R' L' D B' U2 D2 B' D2 B' R2 U2 B' D2;N/A;10.17
1722;10.49;;L U' F L2 F2 U' R' F2 L B U2 F U2 F2 D2 R2 F' R2 F U2;N/A;10.49
1723;8.71;;D R2 D2 B2 F2 U' L2 F2 D' R2 F2 B' R F U' L D' F' D' B2 F2;N/A;8.71
1724;10.17;;F2 D' B' U F2 D R' D' F' L' F L2 U2 B' D2 R2 F D2 B2 L2;N/A;10.17
1725;8.91;;R2 D2 F2 D2 B' U2 L2 B2 R2 U' B' R' F2 U F L' B2 F L';N/A;8.91
1726;8.43;;U2 F2 R2 B U2 F U2 L2 R2 B2 R' U B D2 B2 F R U2 L' R2;N/A;8.43
1727;9.36;;B' L B D' L B U2 R' D' U2 B L2 U2 B D2 F' U2 F2;N/A;9.36
1728;8.65;;F' L2 B R2 B2 D2 F L2 R2 B' D2 L' R' B2 F U L' U B F2 R;N/A;8.65
1729;9.79;;F2 U2 B2 D' F2 U' B2 D F2 U2 R' F2 D R2 B U2 F D L U2;N/A;9.79
1730;9.69;;F L D2 R' F2 R2 D F' B2 L' U' R2 D2 L2 D' B2 D R2 D;N/A;9.69
1731;9.64;;R' L U' D' F D' L' F2 D B2 R2 F2 L2 F' D2 R2 F L2 F;N/A;9.64
1732;10.79;;U2 B U2 F2 R2 F' L2 D2 F' L' D' B U R' U' B' U' L2 B;N/A;10.79
1733;10.91;;R2 U2 R2 F' U2 B' L2 F' D2 B2 R B L D2 R2 D U' R' F2 R2;N/A;10.91
1734;8.73;;D2 F2 U2 B' L2 B2 R2 U2 F' L2 F2 L U' L R2 F' D2 U' B L';N/A;8.73
1735;11.24;;D2 F2 U' F2 D L2 B2 L2 D' R2 F L F2 R B' L2 R B' F' D';N/A;11.24
1736;10.17;;R2 D2 F2 R2 U B2 L2 D2 B2 R2 B' L' D2 U B2 F' R2 F L D2;N/A;10.17
1737;9.00;;R' L2 U2 B' R2 D2 L2 F2 U2 F2 U F L2 U' B R' F L B2;N/A;9.00
1738;9.36;;L2 D' R2 B2 U F B2 L U' D2 R2 U2 R B2 R2 D2 F2 U2 R2;N/A;9.36
1739;9.18;;U2 B F2 R2 B2 L2 U2 B' L2 F' L2 D' B L B' D F2 R D' R B2;N/A;9.18
1740;9.10;;R L' F' U' B' R F2 D' L2 B F2 U' R2 F2 R2 D2 B2 D F2 U';N/A;9.10
1741;9.87;;F' B2 U2 F2 L2 D' R2 D B2 R' U' L F2 D' U' B' R U;N/A;9.87
1742;9.54;;F L' D2 R2 U' B D' R' F' L U2 D B2 L2 U' B2 U' R2 D';N/A;9.54
1743;10.35;;B' L2 B2 F' R2 B2 U2 L D2 R' U' R2 F' D' R U' R';N/A;10.35
1744;9.70;;D B2 L2 F2 D2 F2 R2 D L2 R2 B2 L' F' U2 B2 F U2 L F L' D;N/A;9.70
1745;10.09;;R2 D L2 F2 L2 F2 D2 L2 D' L F' L' D2 L' B' L2 R2 D2 R;N/A;10.09
1746;9.73;;B L2 D2 U2 F D2 L2 U2 B' R2 B U L2 R B2 F D2 U L2 U B;N/A;9.73
1747;11.44;;F2 R2 B2 R' D2 L2 R' F2 R' D2 B D U' B' U2 F2 R' U L2 B';N/A;11.44
1748;10.81;;R' F2 U2 F2 R' D2 R F2 R' D2 R2 B F R F U' F2 R' D U;N/A;10.81
1749;9.55;;F2 D B2 F2 D' L2 B2 U B2 D2 R D' L2 U B D2 U B';N/A;9.55
1750;9.92;;B D F2 D U L2 B2 L2 D' F2 D B' R2 D2 B' D R B2 L B';N/A;9.92
1751;8.44;;B R U2 L B2 L' R2 U2 F2 U2 B2 R F D2 B' R U' L D2 F L;N/A;8.44
1752;8.76;;B2 U' L2 D' L2 R2 D' B2 D U2 L2 F D B' U2 L D' B' R';N/A;8.76
1753;9.55;;U2 L2 B2 D' L2 U B2 R2 U2 L U R2 F2 R F2 D B' D2 U';N/A;9.55
1754;10.34;;L' U2 B U2 L2 D L U' F' D2 L2 B2 D2 B2 D B2 D R2 D F2;N/A;10.34
1755;11.54;;R2 F L2 R2 B U2 R2 D2 R2 F L2 U F' L' B' D B' L' B2 U' F;N/A;11.54
1756;8.72;;U' B' L U2 B' R2 L' F U F2 R2 D L2 F2 U F2 D2 B2 U2;N/A;8.72
1757;10.99;;U2 R L2 F L B' U2 F R' U D2 F2 U' L2 F2 D' L2 U B2 R;N/A;10.99
1758;8.68;;D2 R2 D' F2 R2 U' L2 F2 R2 F2 L' D R B' D' R2 F2 D F U;N/A;8.68
1759;9.81;;R U' F2 D2 R2 B2 R2 D L2 B2 F2 U B' R B' F' L' B2 D2 F2 R2;N/A;9.81
1760;8.79;;L D' F R2 U D F2 R F' D B2 D2 R2 B2 L F2 R U2 R2 U2;N/A;8.79
1761;9.55;;D F2 R2 D' B2 U2 B2 L2 U' F2 L R' F2 U L' R2 D2 U F' U2;N/A;9.55
1762;8.44;;B D' L2 D2 B2 F2 R2 D' F2 D R2 D' B L2 U' R B2 L' B' L2;N/A;8.44
1763;8.96;;D2 R' L F D2 R2 U' R' D' R' U' L2 F2 D2 F2 D2;N/A;8.96
1764;9.16;;U' L' D2 L D2 R' D2 R B2 L R2 D2 B' R D B U2 F2 U' L';N/A;9.16
1765;10.67;;D L2 B U2 D2 B R' F' B' L' U R2 F2 R2 B2 U' F2 D' F2 D2 R2;N/A;10.67
1766;9.62;;F2 L' F2 R U2 F2 R B2 U2 R F L B' D B2 R2 D' B2 D;N/A;9.62
1767;9.05;;U R B' U' B L D' R2 U L B2 U2 L2 U2 R2 L2 U' R2 F2;N/A;9.05
1768;6.99;;D2 R2 F' B R F B2 D' B' R' U R2 U' B2 U2 B2 D' R2 D';N/A;6.99
1769;10.47;;L U' F2 L2 D U' R2 D2 R' B L' R D2 L2 D L2 F2;N/A;10.47
1770;9.77;;L D B' D2 R2 U' B' R L' F2 D' R2 U R2 F2 L2 U' L2 R';N/A;9.77
1771;11.13;;R2 F2 R2 U2 B2 D2 U' L2 B2 F2 U' F' U F' D2 L' B2 F' L R U2;N/A;11.13
1772;9.59;;F2 R2 D F' B2 R U L' F' D2 R' F2 D2 R2 D2 R' B2 U2 B2 D2;N/A;9.59
1773;9.30;;R' F L2 F R' U F' R2 L' F' R2 U' B2 D2 F2 L2 U' D2 R2 B2 D';N/A;9.30
1774;11.78;;F2 U' F2 U L2 B2 D F2 L2 B U' R D' L2 U' L D L2 R;N/A;11.78
1775;10.41;;U' L2 R2 B R2 D2 F' D2 F2 U2 F R2 L' D' L2 D2 L' B' L B' F2;N/A;10.41
1776;9.22;;R' U2 B2 U L2 B2 L2 U L2 B2 U' R U B D R' D' F R2 D' U;N/A;9.22
1777;9.15;;U B' U2 F B U2 D L F2 D U2 F2 D2 B' R2 U2 B L2 U2 F;N/A;9.15
1778;11.33;;U' F' U F2 D2 R' F D L B F2 D2 F2 U' L2 D B2 U' R2 U F2;N/A;11.33
1779;9.56;;L R2 F2 L2 D' U2 B2 U F2 R B U2 B2 L' D R' B D;N/A;9.56
1780;7.77;;R2 F' L2 D2 R2 B2 U2 B' U2 L D2 L B' F2 U B2 D L U';N/A;7.77
1781;7.74;;F2 D2 R F2 U2 R2 U2 R' B2 L2 B' D B' U2 L' D L R' U B';N/A;7.74
1782;9.94;;L2 B R D F2 D2 L' U' B2 L2 D2 R U2 L D2 B2 U2 F2 R' B';N/A;9.94
1783;10.40;;R' U2 L U2 R D2 B2 R' U2 R B2 F' U' L F2 U' L2 U' F' U2;N/A;10.40
1784;9.16;;B2 D L F2 L' B U2 L U' D F2 L' F2 U2 F2 U2 R F2 R2 U2;N/A;9.16
1785;10.23;;B U2 F D2 L2 F2 L2 B R2 U2 F' D B L2 D' B2 L' U' B2 F2 L';N/A;10.23
1786;10.15;;B2 U D F D2 B L' U' B' R B2 D' L2 D R2 D B2 R2 D' B2 D2;N/A;10.15
1787;8.17;;D2 L2 R U2 F2 L' D2 F2 D2 F2 U' F L R D2 B2 D F2 D' B2;N/A;8.17
1788;9.78;;U2 F2 R' F D' B2 R' U B2 U R2 L2 B R2 L2 U2 L2 B2 R2 B R2;N/A;9.78
1789;8.54;;B2 L2 R2 U2 F D2 R2 B R2 U2 F2 U R' B' D B' R' D2 L B' L2;N/A;8.54
1790;9.78;;L2 B2 L2 R2 F D2 B R2 U B F' D' F R2 U2 R' B' L;N/A;9.78
1791;8.15;;U2 R B2 L' F2 D2 R B2 D2 L' D2 U' L D F' L' B2 L' F2 L D;N/A;8.15
1792;8.84;;L B2 R2 B2 L D2 L U2 L' U2 D' R2 B' D' U' B2 L2 D R F;N/A;8.84
1793;9.81;;D' F D2 F' L2 U2 B' L2 U2 F' R2 F2 U R2 B L' B2 R U' F' R;N/A;9.81
1794;10.20;;D2 F2 D2 L2 D' F2 L2 U L2 U' F2 B R' U' F2 D' L B2 R D2 L2;N/A;10.20
1795;8.15;;D2 F2 B D' R' F U2 L F2 R D B2 U' L2 F2 D R2 U' F2 U' L2;N/A;8.15
1796;10.06;;L2 F2 U' R2 U2 B' D R' U R2 L2 U2 B2 L' B2 U2 B2 U2 R F2;N/A;10.06
1797;8.51;;B R U B R D2 R' L' D B' L' U2 F2 U2 F2 L U2 L D2 L2;N/A;8.51
1798;8.74;;B' R2 F L2 B2 D2 B' L2 D2 F' U2 L' U2 B D U' L F U' L;N/A;8.74
1799;8.84;;U2 D2 B' L F2 L U L' F2 D U2 R' F2 D2 L' F2 B2 L B2 L';N/A;8.84
1800;9.85;;D2 L2 D2 U2 B D2 F' D2 B2 L2 B' L' F' U' B D L R U R';N/A;9.85
1801;8.22;;F2 D R2 D U2 R2 F2 L2 F2 R D' B F U' B F' D2 L D';N/A;8.22
1802;9.22;;F2 R B2 U2 L2 U2 F2 R' F2 R2 D' B2 R B D L2 F2 D' B2 F;N/A;9.22
1803;8.78;;R' F2 U L' B' R U2 F R' D F2 D F2 L2 U' D R2 U F2 L';N/A;8.78
1804;9.00;;R2 F2 U2 F' U2 F2 U2 R2 B' L2 U L R2 D2 B R' D U' L2 B;N/A;9.00
1805;9.75;;D2 L B2 R' D2 L U2 F2 R' D2 L2 D' F2 L D B' L2 R F' D F;N/A;9.75
1806;11.01;;U2 R2 B L2 B D2 F' R2 U2 B D' R' U L' B2 D' F R2 B2;N/A;11.01
1807;10.33;;B2 U R2 F2 U2 L2 F2 U' L2 U2 F2 R B L' R D U R U R';N/A;10.33
1808;9.59;;L' U L2 U L2 D2 B2 F2 D' R2 U' B2 L R2 D' U2 F R' D L' R2;N/A;9.59
1809;8.65;;R B R U L' B U F B2 R D2 R2 F2 L2 F2 L2 U2 F U2 B;N/A;8.65
1810;10.10;;L2 R2 B F2 U2 L2 B2 U2 F' U2 F L' B' R2 U L U R2 B D;N/A;10.10
1811;10.32;;F' R2 B L2 R2 B' L2 R2 B2 R U2 L' U2 F U B R' B2 D2;N/A;10.32
1812;9.71;;U' R' F2 B L B2 U B' L F B2 L2 U' B2 D' L2 D L2 U B2 U';N/A;9.71
1813;9.98;;D2 L F2 L D2 U2 L' D2 L R2 B D' R' U' R U L U2 L' F';N/A;9.98
1814;9.61;;D' U2 R U2 F2 L B2 L B2 F2 L' B' R B' F' D' U' R U2;N/A;9.61
1815;9.84;;D2 R F2 R' D2 L' B2 D2 F2 U2 L2 B F2 L F2 D' R' U2 B U';N/A;9.84
1816;12.56;;U R' U' L2 D2 R U2 F' L' B2 U2 B2 L' B2 R' U2 L F2 D2 B;N/A;12.56
1817;7.35;;L' B2 R B2 D2 B2 L2 U2 F2 U2 R' F' D' R2 U' L B2 R D L';N/A;7.35
1818;11.67;;F' R F2 U F2 B R' L D F R D2 F2 L2 B2 L' D2 L B2 L' D2;N/A;11.67
1819;10.60;;D' U' B2 U L2 F2 R2 U' B2 F2 L2 B R' F L U' B2 F' R' D2;N/A;10.60
1820;8.66;;R2 U2 B2 R U2 R D2 F2 R2 F' U R' B' D2 L' B' D B2 L';N/A;8.66
1821;11.27;;R U2 F2 R2 D2 B' L2 B' R2 B2 D L' U F' L2 B2 R F' D2;N/A;11.27
1822;10.96;;D L2 R2 D B2 D R2 D R2 D L2 R' D F2 L' F' U2 L';N/A;10.96
1823;8.12;;R B2 R D2 F2 U2 R F2 R' F D2 B D R2 B F2 D' R B';N/A;8.12
1824;9.07;;B' F2 L2 U2 F2 U2 F2 R B2 F2 D2 B L D' U2 L' D' L' U L2;N/A;9.07
1825;11.37;;R' D2 F' L U' F2 R' U2 B' D' U2 B' L2 F2 R2 L2 F D2 B';N/A;11.37
1826;9.48;;U2 F' B R' F L2 D' F' R D2 L2 D2 L D2 F2 U2 R' F2 R;N/A;9.48
1827;8.76;;R2 F' U2 F U2 L2 B' F' L2 R2 D' B2 D R U2 B' D2 F2 R' U2;N/A;8.76
1828;9.99;;B2 L U2 L' U2 B2 L B2 R D2 F' R B' U' L2 F L2 D' L' B;N/A;9.99
1829;11.39;;D L B2 L' B2 F2 L' U2 R U2 F2 L2 B U2 L' F U R' F L';N/A;11.39
1830;12.07;;F2 U2 L2 F2 L2 F2 R2 U2 R' D2 F R' U' B2 F R' U F' R D;N/A;12.07
1831;9.84;;B' L' U D B' R2 F' L U' D2 R F2 R2 D2 L' B2 L' B2 R F2;N/A;9.84
1832;11.04;;R2 D B2 F2 U' B2 R2 U2 B2 D2 R' D2 U F L F L2 B' D2 B2;N/A;11.04
1833;10.69;;U B' R2 D B2 R2 U2 F' D' F2 R L2 U2 B2 D2 F2 R2 D2 L';N/A;10.69
1834;9.69;;B' R' B2 D2 R' F' R U' B D' L2 F2 U' D F2 D R2 L2 F2 L2;N/A;9.69
1835;10.25;;U' B U2 L2 B2 L' F2 R D' B U2 B2 U2 R2 U2 B' U2 B L2;N/A;10.25
1836;9.87;;F2 D2 L2 F L2 B2 R2 F R F L' D B' D2 F' L2 F R;N/A;9.87
1837;10.11;;L2 F U2 B D2 B D2 L2 B U L2 F2 L U2 F' D2 F' D;N/A;10.11
1838;10.21;;U2 R D2 F2 L' F2 L2 D2 R' D2 B2 D' R U' B U' B2 U' L B D';N/A;10.21
1839;9.22;;B2 U' F2 U R2 U L2 U2 R2 U' R D2 U B2 R B' D' B2 R F;N/A;9.22
1840;11.57;;D2 L2 B L2 R2 U2 B' L2 B2 U2 D L D R' U R2 D2 R2 B' F2;N/A;11.57
1841;9.78;;D' B2 R F2 U2 D' F' D B2 U2 R2 L2 F2 L2 U L2 B2 D' B';N/A;9.78
1842;14.47;;R2 L2 F2 L' B U' F' L D R F' U2 R2 F' L2 F R2 L2 B R2;N/A;14.47
1843;10.03;;B' D L' D2 F2 R' D F R' U2 B2 R2 F B2 U2 B' L2 U';N/A;10.03
1844;9.30;;L U2 D L' B2 L B2 U L2 B D2 B2 U D2 R2 B2 R2 B2 U';N/A;9.30
1845;17.60;;D F2 B U R2 L F2 D2 F' R' F2 L2 F D2 L2 B L2 F2 B';N/A;17.60
1846;10.81;;F2 U2 B2 R2 F2 D' L2 U2 B2 L2 B' L2 U' R' F' L U B R' D B';N/A;10.81
1847;13.05;;U2 L' D' F' U F2 R' U' R F2 U2 B2 D B2 D F2 D' L2 D;N/A;13.05
1848;10.59;;U' L2 F2 R2 B2 D B2 U B2 U R D' F D2 R' F R2 U' B2 F2;N/A;10.59
1849;10.31;;B2 U B2 U R2 U' F2 R2 U L2 R' B' U' L R' U2 R' U' L B' R2;N/A;10.31
1850;13.20;;D2 L2 F R2 F' U2 L2 F U2 F2 D' B2 L2 F2 L R' U' R' B' F2;N/A;13.20
1851;9.99;;U2 B2 U2 F2 L R2 B2 R2 U' L' D2 L2 D' L2 F R' U' L2;N/A;9.99
1852;13.53;;L F D2 L' F U' L F U F B2 L2 U' L2 B2 D F2 R2 B2;N/A;13.53
1853;9.54;;D' R F R L' F' R U R' L2 F2 R' L2 F2 U2 L' F2 D2 B';N/A;9.54
1854;9.66;;U F2 D R2 U R2 U2 L2 F2 U' B' L2 D' R' B' D2 U' B2 F' D;N/A;9.66
1855;12.49;;L D' F U' B' R2 L2 U' L' D2 R2 B2 U' R2 B2 R2 D F2 L2 D';N/A;12.49
1856;11.91;;B' R D B2 R2 U2 L' D F R F2 D' B2 U' B2 L2 U2 B2 U;N/A;11.91
1857;8.65;;R B2 D F' B' R2 F' L' F2 U2 L2 F L2 B' D2 B U2 F' R2;N/A;8.65
1858;12.41;;U2 L2 D B2 R2 F2 L2 D L2 U' F U' F' U2 R B' R2 D' L' F';N/A;12.41
1859;11.43;;R' D2 R B2 R D2 U2 L' U2 F2 R' D' B' U2 L' D2 B F2 U F L';N/A;11.43
1860;10.66;;R2 B2 L2 F2 D' R2 B2 R2 D' U R2 B' U' R' F' D B2 F' R2 U R;N/A;10.66
1861;9.96;;L' F2 L2 U F L B2 D' R' D2 R' F2 D2 R' F2 R2 U2 L B2;N/A;9.96
1862;7.80;;R2 F U B2 D B D R2 L B L2 U2 L2 F' L2 F U2 D2 L2 B' L;N/A;7.80
1863;10.63;;D2 R2 B' R2 F R2 U F L D F2 U' R2 U D F2 R2 D F;N/A;10.63
1864;12.57;;B U' R2 D L' B' L' B R' U2 R2 B' U2 F' L2 B' R2 D2 L2;N/A;12.57
1865;11.30;;R2 D' L2 F2 R2 B L D F D2 L2 U R2 U R2 D' F2 D2 B2 D L;N/A;11.30
1866;11.14;;U2 F2 U' R2 U2 L2 B2 U F2 D R' B' F' D' L' F2 L B' F' D2;N/A;11.14
1867;8.05;;B2 D' R2 B2 R2 F2 R2 D2 U' F2 D' F L2 U2 F R U' B D2 F' U2;N/A;8.05
1868;10.24;;U2 L2 F2 U2 L2 R F2 L' B2 F2 R2 D U' L D F D' U2 L2 F';N/A;10.24
1869;9.80;;L B2 L' F2 L' D2 R B2 R D2 R' F' U F' U' B' R' D U L2 F';N/A;9.80
1870;8.71;;R' F2 L B U' B' R' U B' L2 D2 R' D2 L D2 L2 D2 B2 L';N/A;8.71
1871;11.34;;L' B2 D2 R2 B2 F2 U F2 U2 F2 U' R2 L' F R2 D' B' D F L2;N/A;11.34
1872;7.72;;B2 U2 B2 R2 B2 R U2 L' F2 R' U' F' D B' L' B' R U B2 U2;N/A;7.72
1873;8.59;;L F2 R2 B2 U' F2 U F2 U2 L2 U R D2 U' R F' D' U B2 L2 R;N/A;8.59
1874;8.27;;B2 F2 D' L2 B2 R2 U' R2 U R B F D' F' L2 D R F2 L';N/A;8.27
1875;9.49;;U' F R2 F' U2 B D2 B' L2 U F' R' D2 B2 L F' D2;N/A;9.49
1876;13.32;;D2 U2 L2 B' L2 F R2 F' L R B L2 B2 D2 R2 D L2 F';N/A;13.32
1877;9.80;;L2 U L2 D2 F2 D L2 D2 L2 B2 D' B' U' F R D' R2 D' R' F' D;N/A;9.80
1878;9.10;;U F2 R2 F2 U2 L2 F U2 B U' R2 U' L2 D L F2 R B2;N/A;9.10
1879;10.44;;B2 L B R F2 U L' B R2 B2 D2 L B2 L' U2 R' U2 R D2 U';N/A;10.44
1880;9.53;;D2 B R2 B L2 B' F' D2 B' D2 L2 R' B' R' U B D' L F R2 D';N/A;9.53
1881;9.12;;U' F2 U L2 D B2 L2 U2 F2 R2 U' F' D' U' L B' D B2 U' L' U2;N/A;9.12
1882;10.28;;D' U2 B F2 R2 B' F2 L2 D2 L2 F' D U' B2 F U' L' B' D L2;N/A;10.28
1883;13.71;;L' D2 L2 B R2 D2 F U2 R2 U2 R2 L' B' L U2 F' D B2 F' D';N/A;13.71
1884;10.47;;U' F2 R D2 R U2 F2 L2 B2 F2 L U2 F' L D2 B2 R2 B' U' F';N/A;10.47
1885;12.80;;R2 F' U B R' D L2 D L' B2 U' B2 D R2 L2 D F2 U R2 F2 B';N/A;12.80
