No.;Time;Comment;Scramble;Date;P.1
202;9.55;;R' B' U R2 D' B2 R2 U2 B2 D L2 D B' L2 D2 L D2 F2 R2;2020-02-07 18:27:53;9.55
203;10.65;;D' L2 B2 L2 U L2 D' R2 F2 D' U F R D L R F' D2 F D;2020-02-07 18:28:13;10.65
204;8.53;;L2 U2 F2 R' U2 B2 L R2 D2 F2 L U2 F L' U' L2 B' F R' D U';2020-02-07 18:28:38;8.53
205;11.05;;L' B2 U2 B' D2 R2 B L2 U2 F2 U2 F' L' U R2 B' D' U L2 R';2020-02-07 18:28:58;11.05
206;11.02;;F' R2 F' U2 F R2 D2 U2 B R2 F2 U2 D R B' F D U' F' R' D2;2020-02-07 18:29:28;11.02
207;8.11;;D' L2 D' F U F' L2 F L D2 R F2 U2 B2 L' U2 R L2 B2;2020-02-07 18:29:50;8.11
208;10.85;;U L' B' R2 B D' R' L' F2 D2 R2 F2 D2 R2 F2 D' L';2020-02-07 18:30:08;10.85
209;10.56;;B2 L2 D B2 D2 L2 B2 U F2 U2 F2 R' U' L B R2 F2 U L' B L2;2020-02-07 18:30:29;10.56
210;10.77;;U' B2 U R2 F2 U L2 U' R2 D' L' D' U R2 F' D2 L' F' D U';2020-02-07 18:30:52;10.77
211;8.53;;D2 F2 D' B2 R2 B2 D B2 U' L2 U2 B' L' F D' B2 D R U' B2;2020-02-07 18:31:31;8.53
212;11.43;;R U' R D L2 B' U F L U B2 D2 R' B2 R U2 L F2 L F2 R';2020-02-07 18:31:50;11.43
213;10.15;;U2 B' L2 D2 B F2 R2 D2 B' L2 U2 F L' B2 U L2 B U F2 R' D';2020-02-07 18:33:12;10.15
214;11.34;;R2 D2 B2 D F2 R2 B2 R2 D L2 B F' D F2 L F2 U L R2;2020-02-07 18:33:32;11.34
215;17.39;;B R2 B D2 B' F' R2 F' D2 R2 D F2 R' F2 U L R2 U R U2;2020-02-07 18:33:54;17.39
216;11.38;;U' F2 L U L' F D F' D2 B2 U2 L2 F R2 F D2 L2 F2 R' U';2020-02-07 19:11:13;11.38
217;9.83;;F' U2 L2 U L2 R2 B2 D2 R2 D' F' R' D B2 U L' F' R';2020-02-07 19:11:39;9.83
218;9.08;;B' D2 L2 B2 F' R2 U2 F U2 R2 U2 R D2 F' U2 R' F' U R2 F' L;2020-02-07 19:11:59;9.08
219;10.50;;L B2 R2 U' R2 U' B2 U2 B2 F2 R2 D B2 L' U2 B U B2 D' U' F2;2020-02-07 19:12:23;10.50
220;9.91;;B2 L' B' R' D F' D L2 F U' L2 D2 L2 F2 U2 D2 L2 B D2 F' R2;2020-02-07 19:12:46;9.91
221;8.51;;F2 R' U2 B2 R2 D2 U2 F D2 B' D2 U2 B L2 D' L B' U' F2 D;2020-02-07 19:13:06;8.51
222;8.71;;F2 D' U' R2 U2 L2 F2 D' F2 U B2 L' B2 R' U' R U R' B' L2;2020-02-07 19:14:44;8.71
223;10.89;;B R2 B L2 D2 L2 B' U2 L2 B2 F' D R2 D' B2 U F' L U B' D;2020-02-07 19:15:03;10.89
224;12.51;;R F' U F2 U B2 L2 B2 D2 B2 D' R2 B2 R U' L' D F L2 B R';2020-02-07 19:16:35;12.51
225;10.53;;U B D R' U' B' U L' B L2 F2 U R2 L2 F2 R2 L2 U2 D' B2;2020-02-07 19:16:59;10.53
226;9.67;;B' U B2 R2 F2 B U R U2 B U2 B U2 L2 F2 D2 B U2 R2 F';2020-02-07 19:17:42;9.67
227;9.03;;R D2 B2 U2 F U2 B D2 B' L2 B U2 F R U' B' D R F2 U2 B;2020-02-07 19:18:03;9.03
228;12.43;;R' B' U' L2 F2 R2 B2 U2 R2 D L2 D' L2 U2 R' D2 U2 B2 U2 F D';2020-02-07 19:18:52;12.43
229;9.97;;R' U' F2 L2 U' F2 D' B2 U B2 U' R2 D F L2 F' D' F2 L' B' F';2020-02-07 19:19:56;9.97
230;9.88;;B' U' F B' D L F' U2 B2 D2 R2 U' L2 F2 L2 U2 R2 D' L2 R' F';2020-02-07 19:20:15;9.88
231;11.63;;B2 U' R2 B2 D' L2 F2 D' F2 U' F2 L' B D2 U2 F U' F U F2 R;2020-02-07 19:20:34;11.63
232;8.71;;L2 D' B2 L2 U2 R2 F2 U' B2 U R' U2 L2 F U' F' L' B' D B2;2020-02-07 19:20:56;8.71
233;10.78;;F' U2 L2 B2 D R2 F2 L2 B2 R2 U' B2 R D2 B' L2 F' R2 D' R U2;2020-02-07 19:21:17;10.78
234;11.32;;D2 L2 U' B2 R2 U F2 U L2 U2 L2 B L' D B' F2 D' B2 L' D2;2020-02-07 19:21:36;11.32
235;9.58;;D' R U2 R2 F2 R2 F2 D' B2 U' R2 F2 R2 D' F' L' F D2 B U2 F';2020-02-07 19:21:59;9.58
236;10.24;;U' F2 D R2 F2 R2 F2 D B2 R' B2 L' U L2 D' B D' R' U2;2020-02-07 19:22:17;10.24
237;10.11;;L2 R2 D R2 D' R2 D F2 D' L2 F L' F' R' D2 B L U' B2 R2;2020-02-07 19:22:37;10.11
238;9.94;;D B2 L2 F2 R2 U F2 D R2 D B D B F L' B' L' D R' U2;2020-02-07 19:23:02;9.94
239;12.44;;F' R2 B' L2 B' F2 L2 F U2 F' D2 R' F' U' B2 L U' F U L;2020-02-07 19:23:21;12.44
240;8.26;;L D' F R' U B2 L' B' U2 R2 U2 R' B2 U2 F2 B2 R' B2 D2 B;2020-02-07 19:23:44;8.26
241;9.39;;L2 D' L2 R2 D F2 D F2 U2 L D' R2 F R' D U' L' F2 D;2020-02-07 19:24:01;9.39
242;7.80;;B2 U R' F L2 F B2 R' B D2 R2 F2 R2 U' R2 L2 U B2;2020-02-07 19:24:19;7.80
243;8.90;;B2 F2 L2 B2 R2 U' R2 F2 D U' F2 R2 L F U' B2 R U B U2 F;2020-02-07 19:24:39;8.90
244;8.83;;D R F' U2 F2 R2 B2 D' F2 U2 R2 D2 R2 U' R F R2 D L B' U';2020-02-07 19:25:08;8.83
245;10.50;;U2 B2 R2 F2 U2 B2 U' B2 U2 R2 B2 U2 F' D2 U' L2 R F L' D2 U';2020-02-07 19:25:36;10.50
246;8.87;;U F B U2 R2 B2 R L2 U F2 D2 R2 L2 B2 D' R2 D' R2 D' L B';2020-02-07 19:26:24;8.87
247;10.01;;B2 R2 D U F2 R2 U F2 U' B R2 U' L2 D2 R' U' L B' R;2020-02-07 19:26:45;10.01
248;10.73;;F' D F U2 F2 R2 F' R2 B' D2 R2 F2 U2 R' F D2 F' U' R B;2020-02-07 19:27:27;10.73
249;10.10;;L2 B2 L2 F2 D L2 U' B2 F2 R2 D F2 L' U L U2 F' R U' B' U;2020-02-07 19:27:46;10.10
250;8.93;;R2 B2 L2 U R2 D B2 R2 F2 D2 U' R' D2 F' U2 F' R' F L B2;2020-02-07 19:28:05;8.93
251;9.87;;L2 F B R U F R' F L2 U F2 U D2 R2 U L2 D F2 D2 R2;2020-02-07 19:28:30;9.87
252;10.56;;L F2 D' F2 D' R2 D2 L2 U F2 U2 R' B U' L' U' B' L2 D2 F';2020-02-07 19:28:52;10.56
253;7.64;;D2 F2 R D2 R D2 B2 R2 U2 R2 D2 U2 F' D' R F R2 B' F2 D;2020-02-07 19:29:12;7.64
254;8.63;;U F' L2 F D2 B' U' R' F2 R2 B2 U2 L' U2 R' L' D2 B' D;2020-02-07 19:29:28;8.63
255;10.66;;D L2 F U' B2 D' L' B' R2 B L2 F R2 B2 U2 R2 U2 L';2020-02-07 19:29:46;10.66
256;9.20;;B2 D B2 F2 U L2 D B2 U B2 U2 B' U2 L B L R2 D L R';2020-02-07 19:30:10;9.20
257;9.23;;L' F' B2 U' R2 D' F B2 U' R2 L2 B2 U' R2 U2 R2 F2 U' R U';2020-02-07 19:31:07;9.23
258;11.54;;D2 B2 U2 L' F2 R2 D2 L' R2 D2 B' R D' U L R2 B U' L' F;2020-02-07 19:31:25;11.54
259;8.45;;R2 B2 R2 U' R2 B2 F2 D2 U' F2 U L' F L D' F R' U B D;2020-02-07 19:32:14;8.45
260;9.77;;B2 U2 L D2 B2 L' D2 L' B2 L U2 R2 U R2 B R' F2 U B' U;2020-02-07 19:32:31;9.77
261;12.53;;D' R' F' U' B2 D F R L' F2 U L2 U F2 R2 L2 U' F2 D2 L2 B2;2020-02-07 19:32:56;12.53
262;9.00;;R' B U2 F R2 D B2 L B' U2 D2 L' U2 D2 R D2 R F2 U2 R;2020-02-07 19:33:47;9.00
263;8.71;;B D2 L2 R2 F L2 U2 F2 D2 R2 F R D2 B F' D L' B R B2 U';2020-02-07 19:34:09;8.71
264;7.75;;F U D2 F L2 B2 D2 R2 F2 D2 L2 F D2 L U L' D' B D2 L' R2;2020-02-07 19:34:28;7.75
265;9.19;;L F' L2 D' R' F' D2 B2 R' L2 B' U2 F U2 D2 F' B2 D2 R2 B D2;2020-02-07 19:34:46;9.19
266;10.28;;R' F' D2 L2 F L2 D2 F U2 B R2 F' L B' F2 D R2 F R2 B2 R';2020-02-07 19:35:18;10.28
267;8.87;;L F D F R' F2 R' D' B' L2 B2 D2 L2 F2 U L2 U L2 D R2 U';2020-02-07 19:35:37;8.87
268;8.39;;U L2 B L2 F L2 F' R2 F L2 F2 L2 R U L D B2 U' R U';2020-02-07 19:35:53;8.39
269;11.29;;R2 B2 U' F2 L2 U' L2 U B2 D F' R' D2 L B' F2 D B F R;2020-02-07 19:36:18;11.29
270;10.16;;R2 B2 D' B L F' B' U' B2 R2 B' U2 F D2 R2 U2 B2 L2 R';2020-02-07 19:36:43;10.16
271;8.42;;D' R U' F2 D2 F' L' F2 U2 B' L2 D2 R2 F L2 U2 B' U' R;2020-02-07 19:37:26;8.42
272;10.99;;L' U B2 F2 R2 D2 F2 R2 U B2 L2 D' F U F2 R' U B2 R F';2020-02-07 19:49:34;10.99
273;10.72;;B2 L D2 B2 U2 B2 U2 L2 F R2 D2 U2 F L' D' U' F2 R' B' U2;2020-02-07 19:50:07;10.72
274;11.98;;L' U' R2 B2 R U2 D F U' B' D2 L2 B L2 B' R2 L2 F2 L2 D2;2020-02-07 19:50:27;11.98
275;10.05;;D2 U2 F' R2 B' U2 F' L2 F' R2 D2 R B2 L' F U' B' L2 F2 L D';2020-02-07 19:50:49;10.05
276;11.44;;F L D2 U2 F2 D2 L2 B D2 F U2 R2 B2 L F U' F2 D L2 U;2020-02-07 19:51:12;11.44
277;9.83;;F' U2 L2 R2 B' U2 L2 R2 B2 D2 U2 F' U' L' D' U L' F2 L' B' L';2020-02-07 19:51:33;9.83
278;13.31;;L' D R U2 L2 F' R U' F U2 D2 B' R2 D2 F2 B' L2 F2 U2 R2;2020-02-07 19:51:52;13.31
279;11.39;;F L B2 L F2 R' F2 R F2 D2 R' B2 F2 D' L' U' R F' R2 U' F;2020-02-07 19:52:18;11.39
280;8.70;;U' R L2 F' L2 B' L2 F R2 D2 F' U2 L2 D' B2 L' F2 R2 F2 D';2020-02-07 19:52:41;8.70
281;10.94;;D L2 B2 F2 D L2 F2 D B2 R2 U2 L U2 B' F' L' U' B F2 D L2;2020-02-07 19:53:02;10.94
282;9.55;;F' U L2 B2 D L2 U B2 F2 R2 B2 D B' L D' L' U B D U';2020-02-07 19:53:22;9.55
283;9.46;;B2 U' B' L2 B R2 F' R2 B2 R2 U2 F2 R2 F' D' R' U' B2 L' D B;2020-02-07 19:53:44;9.46
284;9.97;;F2 U' B' R2 L U D L' D F2 L U2 L' B2 D2 B2 L D2 L' D2;2020-02-07 19:54:05;9.97
285;10.66;;U2 R2 D L2 D' L2 D2 F2 U' R2 U' F L' D2 U2 F' R D' L' U' L2;2020-02-07 19:54:47;10.66
286;9.63;;R' L2 B F2 L2 U2 F' D2 L2 D2 F' R2 F2 R' D B2 U2 B' L U' F;2020-02-07 19:55:08;9.63
287;9.72;;R D2 R B2 U F' D B' R' D L2 U' D' B2 U' F2 B2 D' F2 B2;2020-02-07 19:55:28;9.72
288;10.74;;D R' F U2 L U' R2 U2 B R2 D2 F2 U2 R2 F2 R U2 R';2020-02-07 19:55:44;10.74
289;9.15;;B2 D R2 B2 D2 F2 U2 F2 R2 U' F R' U2 B2 U B2 F D F' U2;2020-02-07 19:56:06;9.15
290;10.92;;F' B' R2 B2 L2 U' L F B' R2 B2 R' U2 L' U2 R2 F2 L' B2 U2;2020-02-07 19:56:27;10.92
291;10.04;;D' B2 U' R2 B2 L2 U' F2 U F2 U F2 R' U' B' D' L' B' U' R2 F2;2020-02-07 19:57:12;10.04
292;9.23;;U2 B2 U B R F L' F2 U' L2 U' F2 U' B2 L2 D' R2 D' B2 R D';2020-02-07 19:57:56;9.23
293;10.66;;B2 L' B2 F2 R B2 F2 U2 B2 U B U L2 D R2 F' L' U;2020-02-07 19:58:14;10.66
294;9.48;;D' U2 L' B2 F2 L F2 L' U2 R2 B2 R' B2 U' F' D2 U' B D' B2 R2;2020-02-07 19:58:37;9.48
295;11.01;;D2 B D' B2 F2 D2 B2 L2 D L2 R2 F2 D' R' B2 F' U' B F' D2 F2;2020-02-07 19:58:58;11.01
296;9.33;;R L2 F U' D' B' L' F2 R F2 U2 R' F2 R2 B2 U2 R U R';2020-02-07 19:59:18;9.33
297;7.85;;L2 B L2 U2 F L2 U2 F D2 R2 B' R U' R2 B2 R2 F' U L' D;2020-02-07 19:59:37;7.85
