No.;Time;Comment;Scramble;Date;P.1
403;8.84;;F' R2 F2 D U R2 B2 U' B2 L2 D F2 B' D2 R' U L' D' L2 F2 R';2020-03-17 17:11:04;8.84
404;11.45;;U' B2 R2 D B2 F2 D U F2 L2 U' B' L' R U L' D B R2;2020-03-17 17:11:24;11.45
405;13.35;;R2 F' R B2 D2 L' D2 B2 L' B2 R2 U2 R B' L' D U2 L' R2 U;2020-03-17 17:11:48;13.35
406;11.45;;U D R U' B' D L2 F' R B D2 B2 D2 B U2 F' D2 B U2 B;2020-03-17 17:12:11;11.45
407;14.98;;F' D2 B2 D' L2 U F2 L2 U2 B2 R D2 F' U' L U B' L' D;2020-03-17 17:12:34;14.98
408;10.49;;U2 F2 U2 R2 B2 R F2 D2 L U2 L' B2 U B R U2 L' F D U2 R;2020-03-17 17:12:58;10.49
409;9.11;;U B' R B2 L B' L' F2 R' F' U' D2 R2 F2 L2 B2 U' D' L2 D;2020-03-17 17:13:41;9.11
410;12.08;;F D R2 D2 R D2 L U2 B2 D2 B2 R D2 L D L R F2 D B L;2020-03-17 17:13:59;12.08
411;12.21;;F' U2 D2 F' D F2 L' F2 D U2 L2 F R2 F' U2 B2 R2 F' D2;2020-03-17 17:14:19;12.21
412;10.17;;L2 B2 D2 L2 D B2 U2 F2 R2 U B' L' D' R' U2 B' F D' L2 B2;2020-03-17 17:14:43;10.17
413;11.56;;R' U L2 U2 F' U2 L2 F' L2 B R2 F' R U' L' F' D' B U' F2;2020-03-17 17:15:04;11.56
414;11.38;;L2 B2 R2 F2 D2 R2 U' F2 D' R2 U F2 R' F2 R' F D L' U' R2 F;2020-03-17 17:15:27;11.38
415;12.28;;B U F2 U F2 L2 U' R2 D2 R2 F2 D' L B D2 R' U2 L' B' F2 L';2020-03-17 17:15:58;12.28
416;12.01;;L2 R2 D2 B2 D' L2 R2 U' L2 F L B2 D2 F' L U2 R B' L;2020-03-17 17:16:20;12.01
417;9.06;;D F2 L2 D' R2 D F2 D L2 U' R2 B2 F' R2 U F L' U' B2 L' R';2020-03-17 17:16:45;9.06
418;13.09;;F' R' L D' R2 U' F R L2 F2 R F2 D2 F2 R' D2 F' B2;2020-03-17 17:17:06;13.09
419;11.56;;D' B2 D2 F U' B' L' F' R2 U2 F' U2 L2 B' R2 B2 U2 F U2 R B2;2020-03-17 17:17:29;11.56
420;11.83;;D U2 F2 D2 R B2 R F2 L' B2 L B2 F L' F2 L2 B' L R' U';2020-03-17 17:17:52;11.83
421;13.61;;F2 D B' L' B R B R' U2 L2 U L2 D' L2 F2 R2 U B2 L2;2020-03-17 17:18:14;13.61
422;13.18;;D' L2 R2 D' B2 D U2 F2 R2 D R B2 L' U B L2 D' L2 R F';2020-03-17 17:18:41;13.18
423;9.13;;B2 D B2 F2 D' F2 L2 D2 F2 D2 L' U2 L F' L D' U R B;2020-03-17 17:19:05;9.13
424;10.12;;F' B2 U F2 U R2 B2 D' R2 D L2 R B U' B D' L' F';2020-03-17 17:19:25;10.12
425;13.14;;U D' R' D R' D' L F U' R2 B U2 D2 F' R2 B U2 B L2;2020-03-17 17:19:45;13.14
426;9.79;;D F2 U L2 D2 F2 D' F2 D F2 U F2 R D2 L' F2 D F' U2 R' F2;2020-03-17 17:20:24;9.79
427;10.78;;D U2 F' R2 D2 F2 U2 B U2 L2 F' L' F2 D' L B2 F L' D';2020-03-17 17:21:31;10.78
428;11.12;;B D2 R2 B' D2 B' F2 D2 L2 D2 R2 L U2 B' R2 D L' B2 F' R;2020-03-17 17:21:52;11.12
429;10.73;;D' F2 U B2 L2 U2 L2 F2 U' R2 B R U' F' L2 U R' D' L B;2020-03-17 17:22:13;10.73
430;9.72;;F2 D2 L2 F D2 R D L F' D2 R2 U2 F' D2 F2 B' D2 B2 R';2020-03-17 17:22:32;9.72
431;12.69;;F' D' R2 F2 L2 B2 L' D2 L2 U2 L F2 L' U B U' L' F2 R U';2020-03-17 17:22:50;12.69
432;9.99;;F' L F' L2 D' B2 U B2 F2 L2 U L2 U R2 F' L2 R' D2 R' U R2;2020-03-17 17:23:13;9.99
433;10.80;;F2 U' R B2 R' U2 R U2 B2 L' D2 R F2 R' U' B2 F2 L B R2;2020-03-17 17:23:34;10.80
434;12.15;;U2 B2 R2 B2 U B2 U2 R2 D B2 L2 U2 B' R' F' D U' B U2 F U;2020-03-17 17:24:00;12.15
435;9.81;;D R' B2 F' U2 L2 F R2 B2 F' D2 F' L R2 U2 L2 F2 D B2;2020-03-17 17:24:25;9.81
436;9.87;;U R' B' U' L2 F2 R2 B2 U2 F2 U' B2 D U' B' R2 D' B L' D' F2;2020-03-17 17:24:49;9.87
437;12.28;;R' U' D' F' B' R' B L' D F2 U2 F2 R D2 L2 D2 L' D2 B2 R' L2;2020-03-17 17:25:10;12.28
438;9.09;;F2 L' B2 L R D2 F2 R' B2 L D2 B' R' F' D' L2 B2 D2 U2 R;2020-03-17 17:25:34;9.09
439;8.93;;U2 B2 F2 L U2 R2 D2 R' U2 R' D' R B F' R' F D' U2 B';2020-03-17 17:26:49;8.93
440;9.85;;U' L2 D' L2 D B2 U L2 U L2 F2 R' B L D2 U F U' B2 F';2020-03-17 17:27:08;9.85
441;9.63;;B' U F2 D L2 B2 F2 U2 R2 F2 U' R2 U B' U2 R U F' U' L' B';2020-03-17 17:27:30;9.63
442;12.82;;L' U L2 B D2 R' F2 D' F' R2 B D2 B' R2 U2 D2 B U2 D2 F;2020-03-17 17:27:50;12.82
443;13.32;;B2 D2 L' U2 L2 B2 L' B2 R2 U2 L' D2 B' R D' B2 F2 R2 D F2 L2;2020-03-17 17:28:12;13.32
444;12.28;;D2 R2 F' R2 D2 F R2 U2 B D2 F' U B' F L F' D' U B L';2020-03-17 17:28:34;12.28
445;12.03;;D R2 F2 U F2 U L2 U B2 L2 U2 L2 F' D L2 R' U B U2 B;2020-03-17 17:28:56;12.03
446;12.39;;U2 L' D2 R' U2 L' B2 L2 D2 F2 L' U' B L' F' U2 L U B2 F;2020-03-17 17:30:08;12.39
447;8.28;;D R' L' D' R B L2 U R2 F' R2 D2 B' D2 R2 F2 R2 B U;2020-03-17 17:30:36;8.28
448;11.81;;U' R F' L2 D2 R2 B2 U2 B L2 D2 R2 D' L' F' U' L F' R2;2020-03-17 17:30:54;11.81
449;12.01;;U L2 U B2 D2 B2 F2 L2 U' F2 D F L U' B L U' F' U' B F';2020-03-17 17:31:18;12.01
450;9.04;;B' R2 F U D R' L2 U2 B L' U2 F2 R2 F2 B2 D2 R2 B2 D F2 B2;2020-03-17 17:31:40;9.04
451;13.36;;F U R' B2 L U2 B R' D' R2 U' B2 D F2 L2 U' R2 F2 R2 U B;2020-03-17 17:31:59;13.36
452;14.92;;F' U2 L F U L' D F2 R U' L2 B2 D2 F2 D F2 L2 B2 D L2;2020-03-17 17:32:25;14.92
453;12.53;;R' D2 F2 D' R2 U2 F2 R2 U B2 U2 L2 U' F R B D B2 L R';2020-03-17 17:32:49;12.53
454;11.10;;B' L' D' B U2 R F L U B2 L2 U' R2 U2 B2 U2 D' R2 L2 B';2020-03-17 17:34:00;11.10
455;11.56;;F B2 L2 U' F' R' U R F2 B2 U2 R2 D L2 B2 D' F2 R2 D R;2020-03-17 17:34:23;11.56
456;14.71;;U B' D2 F' U' D L D U2 R U2 R B2 L' F2 D2 R' L' F2;2020-03-17 17:35:31;14.71
457;12.14;;B2 F2 R2 D' B2 D L2 B2 F2 U2 F' R D R D F' R2 B2 F2;2020-03-17 17:36:47;12.14
458;13.06;;D L2 U' R2 D B2 L2 D R2 B2 U' R2 B U2 B L B2 L2 U' R F;2020-03-17 17:37:11;13.06
459;12.18;;F D2 L2 U2 L B2 R D2 L' U2 B2 D2 F L D L B' D L2 D2;2020-03-17 17:37:37;12.18
460;10.23;;B D' F2 L2 F2 D U2 L2 U L2 R F' R U' L2 D L U F;2020-03-17 17:38:02;10.23
461;10.74;;D' R2 D' B2 R2 B2 U L2 D U F R' B' D R' U L U2 B' F2;2020-03-17 17:38:26;10.74
462;11.69;;F2 B R U' D L' B2 L F R2 B R2 F R2 F2 R2 B U2 D2 F L;2020-03-17 17:38:50;11.69
463;11.18;;B2 L2 D' L2 U2 F2 R2 D2 B2 L2 D2 R F D' L' R2 B' D2 L2 R U2;2020-03-17 17:39:15;11.18
464;11.78;;D L U' F' R U2 B2 D2 R U2 F D2 B' U2 B R2 F2 B L2 U2;2020-03-17 17:39:38;11.78
465;13.54;;U2 R' F2 L' U2 F2 U2 R' B2 U2 F2 R F' U R' F L B' U2 R;2020-03-17 17:41:14;13.54
466;11.21;;U F' R' F2 R2 U2 R2 F2 D2 B2 R2 U F2 L U2 F' D' B D' R';2020-03-17 17:41:46;11.21
467;12.82;;B2 D2 F2 L F2 R' D2 L' D2 L2 B2 R' F U F2 U' F R' U' L;2020-03-17 17:42:09;12.82
468;12.74;;U R2 B2 U2 B L2 U2 F' D2 L2 F' L2 B' D L' D' R2 F U F D';2020-03-17 17:42:34;12.74
469;10.13;;D' B' U2 L B2 F2 L B2 F2 D2 L' R2 D2 F' R D2 L' D B2 D';2020-03-17 17:42:59;10.13
470;9.98;;F' U' F R' F' B' L' F R U D' B2 U' L2 U R2 L2 D' L2 F2;2020-03-17 17:43:34;9.98
471;10.80;;B F2 U' R2 B2 U B2 D2 U R2 U R' B F' L U R' U L2 F2;2020-03-17 17:45:07;10.80
472;11.02;;L2 D2 L2 D2 U F2 U' B2 U' L2 U2 R U B' U' R F L' B2 R;2020-03-17 17:45:35;11.02
473;13.19;;D2 R2 F2 U2 R' U2 R2 B2 F2 D2 U' F' R' B' R2 D B' U B2 L';2020-03-17 17:46:06;13.19
474;10.84;;F' L' R2 D' U' R2 F2 D B2 D' L2 D' R U2 B' R2 B' L2 U2;2020-03-17 17:46:33;10.84
475;10.83;;F U2 L2 D2 L' U2 R' B2 R U2 L2 B2 R' D R F' L2 B' R2 F' D;2020-03-17 17:46:59;10.83
476;11.12;;R' F U2 D' B2 R' B' D' F L2 U D2 B2 U L2 D' R2 D B2 U B2;2020-03-17 17:47:35;11.12
477;12.76;;L' R2 D2 U' F2 R2 B2 L2 D F2 D' U2 F U L' F' U R U' L;2020-03-17 17:54:16;12.76
478;12.56;;D2 B2 U' R2 U' L2 B2 D B2 D2 U' R B' R F2 L' B' R' U2 F' U';2020-03-17 17:54:45;12.56
479;10.39;;R' F2 R F2 D2 R' U2 L U2 B2 L2 B2 F D' L2 U' B D F2 L' F2;2020-03-17 21:50:56;10.39
480;10.88;;B2 R2 B2 D L2 R2 D' B2 D U F' R B2 D F L2 R' D' B2 U2;2020-03-17 21:51:19;10.88
481;11.95;;U2 L B' D2 L2 B2 L2 B L2 D2 R2 F D2 R D' B' D2 L' B D2 L;2020-03-17 21:51:47;11.95
482;11.31;;D R2 U2 R2 B2 U F2 U' F2 D' L2 F' R D U2 B R B2 F2 U B';2020-03-17 21:53:26;11.31
483;11.09;;D' U2 R2 B2 L2 F U2 F' U2 F L2 B' D' F2 L B' D U' B R;2020-03-17 21:54:07;11.09
484;14.50;;F2 L B2 R2 U' F2 D2 L2 D' B2 U' B2 R2 U' B F R' B2 F U2 B;2020-03-17 21:54:28;14.50
485;12.21;;R2 B U2 R2 B2 U2 R2 D' B2 F2 L2 D B2 U2 B R' B2 U R' B2;2020-03-17 21:54:55;12.21
486;11.46;;D' U2 B2 F2 L' B2 U2 L' R2 B2 U2 R2 B' F' D R2 B F2 U';2020-03-17 21:55:18;11.46
487;14.06;;D L2 B' U' R D' L F D U2 F2 R2 F' D2 F L2 B' R2 B2 L2 U2;2020-03-17 21:56:05;14.06
488;11.97;;D2 L D2 B' U2 L2 U L' D' R D2 L2 F2 L' F2 D2 B2 R U2;2020-03-17 21:56:30;11.97
489;10.57;;F2 L R2 F2 D2 B2 F2 L2 U' B2 D2 U' R2 B2 F' L' U2 B R' U' L2;2020-03-17 21:56:53;10.57
490;11.27;;F' B U2 D2 L F' D F L' U2 D2 F2 U2 R B2 R F2 U;2020-03-17 21:57:18;11.27
491;13.24;;L' F U' F2 R2 U2 B2 D F2 U2 B2 F2 R2 U' R' B' F' D U F L2;2020-03-17 21:57:53;13.24
492;10.31;;U F2 R U' L2 B2 U' R2 D2 B2 L2 R2 U' R2 F' D' L B' F L F';2020-03-17 21:58:19;10.31
493;11.02;;F2 U L' D' B2 R U F L2 B2 U L2 D F2 U R2 D R2 F2 B;2020-03-17 21:58:49;11.02
494;10.04;;F' U R2 F L2 F' L2 F2 U2 R2 D2 U2 B R' F' U2 F' U R' B;2020-03-17 21:59:17;10.04
495;11.93;;U2 B' U2 R2 B' U2 R2 F' U2 B F2 D2 U F2 L' B U B2 F2 D L;2020-03-17 22:07:40;11.93
496;13.28;;B' D2 R' U' R2 D L2 U B2 D2 B2 R2 B2 L2 F' L D2 U' L' B' R;2020-03-17 22:08:07;13.28
497;10.81;;B U R2 D' R2 F2 D' F2 U B2 U R2 L U L' F' D' R B D' U2;2020-03-17 22:08:57;10.81
498;12.26;;U R2 L' F U' R' F U2 F2 R' D2 L F2 L D2 L2 U2 F2 U2 B R';2020-03-17 22:09:59;12.26
499;12.52;;F2 U' D F2 R B L' D2 F B2 R2 F2 L2 B' L2 B' U2 D' R;2020-03-17 22:10:26;12.52
500;9.86;;L2 U R F' R' L D' L D2 F2 R D2 R U2 L U2 L B2 U B';2020-03-17 22:11:17;9.86
501;14.27;;D' B D2 U2 B F2 D2 R2 F2 R2 B U' L R F L2 B R U2 R2;2020-03-17 22:11:41;14.27
502;13.50;;B2 U2 F2 B L' D' B2 U F' D F2 L2 F2 B2 D' L2 F2 R2 D';2020-03-17 22:12:08;13.50
503;10.19;;U' R F' R' B2 R D' B' R L F2 R B2 U2 L F2 R2 U2 D2 F';2020-03-17 22:12:35;10.19
504;12.75;;L2 U F L2 D' B2 L2 B2 R2 F2 D2 L D2 R' U' L D' F2;2020-03-17 22:13:04;12.75
505;12.19;;U2 L' F2 R' F2 L' U F' L' R2 D2 R2 U2 B' R2 B' R2 D2 B;2020-03-17 22:13:30;12.19
506;10.53;;L2 U' L' D' B' R U B' D2 L F2 D2 B2 U2 B2 R F2 L B2 R;2020-03-17 22:13:54;10.53
507;10.79;;U' L B2 D2 R F2 U2 R U2 L2 U2 R B' L' F U L2 D2 B' U';2020-03-17 22:14:17;10.79
508;12.42;;U F B U2 B U' L U' R2 U2 L2 U' B2 D' L2 U L2 U2 R2 B' D';2020-03-17 22:14:40;12.42
509;12.31;;B2 F2 U B2 F2 D' B2 L2 U L2 U L' U B R U2 L' F D' U2;2020-03-17 22:15:05;12.31
510;12.81;;D L2 B' D2 B2 F' R2 F' D2 F' L2 U2 L2 R U' B' D B L D' L2;2020-03-17 22:15:29;12.81
511;11.36;;D L F2 D' L2 F L B2 R2 L2 F' L2 U2 B' D2 F B' U;2020-03-17 22:15:55;11.36
512;10.96;;R2 U2 B2 U2 B U2 B' D2 F L2 R2 F D' L B F' U2 L2 R' D R2;2020-03-17 22:16:20;10.96
513;11.13;;U D2 R2 D2 B' R2 B' D2 R2 F' L2 B2 F R' F2 U' L' B2 L' D R';2020-03-17 22:16:44;11.13
514;10.53;;F' R' B' D R' F2 U L' B' R' U2 R' U2 L U2 F2 R2 L' U2 R;2020-03-17 22:17:10;10.53
515;15.89;;B2 D L' U B2 D B2 D' F2 U2 R2 F2 L' U' B2 F U' L2 R;2020-03-17 22:17:34;15.89
516;11.90;;R2 B2 D2 U L2 U2 L2 B2 D' R2 B2 R' F' D' B L B' R' U F2;2020-03-17 22:18:03;11.90
517;9.34;;D2 R' L2 B F' L2 B R2 D2 R2 B' R2 F' D R2 B' L F2 U' B;2020-03-17 22:18:25;9.34
518;11.71;;B U R D F L' U B U' F2 U2 R2 U' F2 U2 L2 U' F2 U2 B';2020-03-17 22:18:46;11.71
519;9.82;;U F2 R2 U L2 U' B2 F2 D2 L' D' U' R' B D B R U;2020-03-17 22:19:18;9.82
520;10.43;;L' U F2 D2 B2 L2 D R2 U2 F2 D' L2 R B' D' U2 L B D2 U;2020-03-17 22:19:40;10.43
521;11.40;;U D' F' R L' B' R' D' L2 B2 D2 L2 F' U2 F L2 B' D2 L2 U R2;2020-03-17 22:20:00;11.40
522;8.95;;D L2 B F2 L2 F' D2 U2 B2 U2 F' U2 R' B2 D L' U B2 L';2020-03-17 22:20:22;8.95
523;11.81;;B D2 F' L2 D2 U2 F' L2 F L2 B2 U' F' L D R2 B' U' F2 L';2020-03-17 22:20:49;11.81
524;9.59;;L2 U' R2 D B2 U' L2 R2 F2 U R2 D' B U2 R2 D' L F' D' R;2020-03-17 22:21:54;9.59
525;10.95;;U B2 F2 R D2 U2 F2 U2 L2 R D2 L2 F' R B R' U2 L' B2 U';2020-03-17 22:22:14;10.95
526;10.69;;L2 B' D2 U2 B D2 F' D2 F R2 F2 D' U F' D2 R U' R' U B2;2020-03-17 22:22:38;10.69
527;10.50;;D' B2 D R2 D2 R2 U B2 F2 D B2 F' D U F R' D B L U' F;2020-03-17 22:23:07;10.50
528;11.73;;F' U F' B2 L' B' L2 F' D' R2 U2 B2 D R2 D B2 R2 F2 R2;2020-03-17 22:23:29;11.73
529;12.39;;B2 D2 F2 D L2 D2 B2 F2 D L2 B2 F L' B U R U' B D' U2;2020-03-17 22:23:53;12.39
530;10.61;;B L' F R2 B L U B' R2 F2 U2 F' L2 D2 L2 F L2 F' D2;2020-03-17 22:52:20;10.61
531;10.43;;D L2 F' R F2 U' D R' U' R2 D2 R' F2 R D2 R' D2 R D2 R';2020-03-17 22:52:42;10.43
532;11.76;;F2 U2 B2 D R2 F2 R2 U2 B2 D' U B' U F' L U B D R' D U;2020-03-17 22:53:06;11.76
533;13.12;;D R2 U' L' F' R U' D L2 B2 U2 B R2 U2 B U2 R2 F' U2 L';2020-03-17 22:53:59;13.12
534;9.22;;B' R U2 D' L D2 L2 D F U' B2 U R2 B2 U' D R2 B2 D2;2020-03-17 22:54:33;9.22
535;13.24;;U2 R2 B2 D' L2 U B2 R2 U' R U' B2 F2 L2 D B D' U;2020-03-17 22:54:53;13.24
536;13.86;;L2 B D L2 B2 R2 B2 D2 B2 D L2 F2 B' L2 F' D' F L D';2020-03-17 22:56:19;13.86
537;10.69;;U R B R D L F2 U2 B' U2 R B2 D2 R' D2 R2 L' D2 L F2 R;2020-03-17 22:56:49;10.69
538;10.39;;F U L' F' R2 F' U' D B U2 R2 B2 L B2 D2 R U2 L F2 B2 L;2020-03-17 22:57:18;10.39
539;14.09;;U' F' R2 F' R2 B U2 R2 F' D2 U2 B2 L' R' B D' L B' U2 B R;2020-03-17 22:58:14;14.09
540;14.80;;B2 L' B2 F2 L' U2 R B2 L' R2 D2 U F D2 F D L2 F L' B2;2020-03-17 22:58:44;14.80
541;10.23;;L2 D2 F U2 L2 B2 U2 R2 F' D2 B' D U' B' D2 L U B U F2;2020-03-17 22:59:09;10.23
542;14.16;;F2 D L U2 F U R U2 F B2 D2 R2 L D2 L' F2 D2 L' D2 L2;2020-03-17 22:59:31;14.16
543;12.88;;D' F' R2 B' U2 B R2 F2 D2 B' L2 U2 R U2 F' R2 D' F L' R2 U;2020-03-17 23:01:37;12.88
544;11.63;;L2 F2 U2 L2 U L2 F2 R2 U B' L U2 R B2 D' R B2 D';2020-03-17 23:02:00;11.63
545;8.91;;R2 F D2 B' R2 F2 R2 B' L2 F2 D2 R2 L' U F2 R B2 F2 D L U;2020-03-17 23:02:24;8.91
546;11.37;;D2 U2 L2 F2 D2 B R2 F' D2 U2 B D R D' B' F2 L' B' D' U2;2020-03-17 23:02:44;11.37
547;15.87;;B2 L2 F2 U' B2 D R2 U2 L2 F2 B L2 R' F L' U2 L U2 R2 U';2020-03-17 23:03:10;15.87
548;13.55;;B2 L' B2 U2 F2 D' B2 R2 B2 L2 D B2 U F' D' U2 F R' B2 F';2020-03-17 23:03:37;13.55
549;10.89;;B2 D2 L2 D R2 F2 L2 R2 D L2 U2 F2 R B U' R' D L2 D2 R2;2020-03-17 23:04:04;10.89
550;8.98;;L2 D2 B' L2 B D2 R2 F2 R2 F2 D2 U' F R' B' R' F' U R B;2020-03-17 23:04:27;8.98
551;16.11;;R' F' D L' U B' U2 B R' D2 R2 B2 D' R2 U L2 U2 L2 U' L2 U;2020-03-17 23:04:46;16.11
552;11.28;;U F R2 U2 B' F2 U2 F U2 R2 D2 U' R' F2 L' B2 D U' R2 B;2020-03-17 23:05:44;11.28
553;12.66;;U2 B' U D' R B' L' F L U2 L' D2 L' U2 F2 U2 B2 R U2 R' F;2020-03-17 23:06:10;12.66
554;12.87;;R' F2 D2 L' B D2 R2 U B2 L' F2 U2 R2 U2 L' F2 U2 D2 R2 U2;2020-03-17 23:06:45;12.87
555;11.56;;U' L F2 U' B R U F' R2 U2 D2 R' B2 U2 L B2 R F2 L' D;2020-03-17 23:07:10;11.56
556;11.43;;R2 U' D2 F' R' U L' U D F2 U' R2 D' B2 D2 R2 D F2 R B';2020-03-17 23:07:32;11.43
557;9.08;;R2 D2 F2 D' F2 L2 U B2 L2 R2 D U2 B' L B2 L D2 L' F L' U2;2020-03-17 23:08:05;9.08
558;12.28;;R L2 F' L2 B U2 F2 L2 F' U2 F' D2 L B F' U B' R F2 R';2020-03-17 23:08:48;12.28
559;12.01;;L' D2 L' F2 R D2 L F2 D2 F2 R2 D2 U' L' B2 U F' D L' U2 B';2020-03-17 23:09:12;12.01
560;9.47;;B' U2 B D2 F L2 R2 F' R2 U2 F' L2 D' U' R' F2 D' R F2 U' F';2020-03-17 23:09:53;9.47
561;9.52;;U L2 U2 F' R2 B L2 R2 B' U2 B2 L' F2 U B' D B2 U B' L';2020-03-17 23:10:22;9.52
562;12.35;;R B2 R D2 R F2 U2 R' U2 F2 R2 D' L' B' L2 R' B D2 L' F;2020-03-17 23:10:43;12.35
563;12.36;;B D R' D' R2 F L2 F' U D' B2 R2 D' B2 R2 B2 L2 D' F2 B';2020-03-17 23:12:01;12.36
564;13.06;;U' F' D2 U2 F' U2 B R2 F R2 F2 U' F2 L' F' D B2 F' L U';2020-03-17 23:12:24;13.06
565;13.21;;U R' D2 B' R' U2 F' B2 U B' U2 B' R2 L2 U2 L2 F U2 F2 R2 L';2020-03-17 23:12:48;13.21
566;10.32;;U2 L D2 L2 F2 D2 U2 L2 U2 F D2 U2 B U2 L B L' B2 L U' L2;2020-03-17 23:13:13;10.32
567;10.49;;D' F U2 L2 D2 F' D2 F R2 B2 R2 F2 R' D' F2 R' B L F' R';2020-03-17 23:13:36;10.49
568;9.10;;D2 B2 L' B2 L F2 L2 U2 F2 L F2 U2 F U' B2 U' B R' B L R';2020-03-17 23:14:00;9.10
569;12.16;;D2 L F' U2 L2 D2 B2 R2 B2 R2 F' U2 B' R F L2 B U B2 U2 R';2020-03-17 23:14:20;12.16
570;9.84;;B' L' U2 D' B' R2 B' F2 U2 R' U2 B2 R2 F2 U2 R' B2 L F U;2020-03-17 23:15:16;9.84
571;10.17;;D2 B' L D B' R' F' U B2 U R2 L2 F2 L2 D' B2 D2 F2 U;2020-03-17 23:15:39;10.17
572;12.81;;L2 R2 B' U2 B2 R2 F L2 B D2 L2 U' B2 F' L D' R2 U' B2 R;2020-03-17 23:16:06;12.81
573;9.91;;F U2 R' F R2 B L2 B2 D2 L2 B R2 F' D' R' B' R' U L2 R';2020-03-17 23:17:01;9.91
574;11.66;;D L' F' B U' B R U R2 F2 D F2 D B2 R2 L2 D2 F2 D' L U;2020-03-17 23:17:24;11.66
575;12.54;;B R U' B U' F U2 B' R2 D' L2 U R2 U' R2 D2 R2 B2 R2 U';2020-03-17 23:18:25;12.54
576;10.91;;R2 B' L2 R2 U' B2 U2 F2 L2 U R2 U' F2 L B F2 D' U B' F';2020-03-17 23:18:51;10.91
577;14.95;;B2 U L2 R2 F2 D U2 F2 U' R D' R2 U2 B D U2 B U;2020-03-17 23:19:17;14.95
578;12.80;;F2 L2 U' L2 B2 D R2 U R2 U F2 L F' D2 L R U2 B R' B;2020-03-17 23:19:44;12.80
579;11.60;;U2 L2 D2 B' L2 F D2 B2 U2 R' B' D2 F' D U' L D U2;2020-03-17 23:20:09;11.60
580;12.12;;U' F2 U' R2 U F2 U2 B2 U R2 U F2 B' L D' B2 U' R' D' F' R2;2020-03-17 23:20:36;12.12
581;13.68;;F U' F L2 F D2 B U2 B2 L2 B' U2 F D2 L' U2 F' D' U2 R2 B;2020-03-17 23:21:05;13.68
582;10.77;;D2 F' D R2 D F2 D2 U' L2 B2 F2 D R' U2 B' U' L' D B F;2020-03-17 23:21:35;10.77
583;13.92;;L' B2 R2 B' F2 D2 L2 R2 F' U2 R2 F' U2 R F D L F' U' R' B';2020-03-17 23:22:28;13.92
584;11.30;;U' L D L2 U B2 L2 B2 R2 U B2 D F' L' U' B2 U' B' D B2;2020-03-17 23:22:57;11.30
585;10.46;;L F2 R2 U F2 B' U' L' F2 L' U2 F2 U2 L' F2 U2 R2 B2 D;2020-03-17 23:23:19;10.46
586;15.67;;L2 F' R2 B2 D2 B' L2 F L2 R2 B2 U F D' L U2 L' F R' F;2020-03-17 23:23:43;15.67
587;12.50;;D F' L2 R' F2 L' B2 D2 U2 R' D2 R F2 U' F D2 F' U2 F D2;2020-03-17 23:24:18;12.50
588;9.42;;F' L2 U L2 U2 R2 D' U2 R2 F2 U' B2 U2 R' B D' L' F2 R' B' F2;2020-03-17 23:24:43;9.42
589;15.49;;U' D B L' U' D2 L2 F' L D2 L2 D2 F B2 L2 D2 B D2 F2;2020-03-17 23:25:03;15.49
590;9.96;;B2 U2 L2 B2 R2 U' F2 L2 D2 R2 U' F2 R' U' L2 U' B L' R' D' B2;2020-03-17 23:26:33;9.96
591;12.09;;D2 L' B2 R U F L U R' F' D2 F D2 F R2 B' D2 B2 L2 F;2020-03-17 23:26:57;12.09
592;12.37;;R2 F2 R L2 D F2 L2 R2 D' F2 R2 D2 R D' B' F2 U2 L U2;2020-03-17 23:27:35;12.37
593;16.07;;U D' F2 B2 L2 B' L' F D B2 R2 F2 R U2 B2 L2 F2 L2 D2 R;2020-03-17 23:28:03;16.07
594;10.83;;F' D B2 R2 D B2 D R2 D2 B2 U L2 U B' R2 F D' R F' D L';2020-03-17 23:28:31;10.83
595;8.64;;B D2 R L U D' R2 U L D2 F D2 B' U2 F2 L2 B R2 D2;2020-03-17 23:28:56;8.64
596;10.16;;B2 U' F2 L2 B2 U F2 D2 R2 D' B2 F' D2 F R' D2 F R2 D2 F' R;2020-03-17 23:29:19;10.16
597;9.30;;B D B2 R2 F' D2 L B F2 L2 U2 F2 B2 U' B2 L2 F2 D2 L2 U R;2020-03-17 23:29:41;9.30
598;9.69;;B2 L2 B2 U' B2 F2 D U2 F2 R2 D B' D2 F R2 F2 U' L' D2 F D;2020-03-17 23:30:53;9.69
599;13.05;;L2 B2 F2 R2 D L2 U L2 R2 D' F2 D F L B D2 F L F D';2020-03-17 23:31:15;13.05
600;11.34;;L B' D' L F R D2 R B' D' R2 B2 D2 R2 D' L2 D' F2 L2 F2;2020-03-17 23:31:42;11.34
601;11.14;;U' B U2 B R2 U2 B' L2 B L2 F' D2 F2 D' B D2 B D' L D B;2020-03-17 23:32:04;11.14
602;10.06;;B2 U F2 B D' R' U' F' U' F' L2 F L2 B' D2 B R2 U2 L2 U2 B;2020-03-17 23:32:41;10.06
603;10.17;;R U B2 R2 U R2 D B2 D' B2 U L2 U2 F' U F2 L' D2 U' L';2020-03-17 23:33:17;10.17
604;12.52;;B' D2 L2 B D2 L2 F L2 B R2 F2 D2 L U' F U' R B' D L2 D';2020-03-17 23:33:39;12.52
605;10.54;;L' B' R2 U R2 D2 R2 U' R2 U L2 B L2 D' F' U' L R' F';2020-03-17 23:34:04;10.54
